"business_id","date","ViolationTypeID","risk_category","description"
68493,"20151109",103142,"Low Risk","Unclean nonfood contact surfaces"
68493,"20151109",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68500,"20140628",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68500,"20140628",103129,"Moderate Risk","Insufficient hot water or running water"
68500,"20140628",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68500,"20140628",103156,"Low Risk","Permit license or inspection report not posted"
68500,"20140628",103133,"Moderate Risk","Foods not protected from contamination"
68500,"20130620",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68500,"20130620",103156,"Low Risk","Permit license or inspection report not posted"
68500,"20151017",103139,"Low Risk","Improper food storage"
68503,"20130424",103103,"High Risk","High risk food holding temperature "
68503,"20130424",103142,"Low Risk","Unclean nonfood contact surfaces"
68504,"20140519",103147,"Low Risk","Inadequate ventilation or lighting"
68504,"20131004",103139,"Low Risk","Improper food storage"
68504,"20150612",103120,"Moderate Risk","Moderate risk food holding temperature "
68508,"20140124",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68508,"20140124",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68508,"20140124",103142,"Low Risk","Unclean nonfood contact surfaces"
68508,"20140707",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68508,"20140707",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68508,"20140707",103139,"Low Risk","Improper food storage"
68508,"20140707",103147,"Low Risk","Inadequate ventilation or lighting"
68508,"20140707",103145,"Low Risk","Improper storage of equipment utensils or linens"
68508,"20140707",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68508,"20140707",103156,"Low Risk","Permit license or inspection report not posted"
68508,"20130725",103157,"Low Risk","Food safety certificate or food handler card not available"
68508,"20130725",103150,"Low Risk","Improper or defective plumbing"
68508,"20130725",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68508,"20130725",103147,"Low Risk","Inadequate ventilation or lighting"
68508,"20150902",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68508,"20150902",103142,"Low Risk","Unclean nonfood contact surfaces"
68508,"20150902",103147,"Low Risk","Inadequate ventilation or lighting"
68508,"20150902",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68511,"20160112",103145,"Low Risk","Improper storage of equipment utensils or linens"
68511,"20160112",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68511,"20140131",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68511,"20140131",103139,"Low Risk","Improper food storage"
68511,"20140131",103131,"Moderate Risk","Moderate risk vermin infestation"
68511,"20140131",103156,"Low Risk","Permit license or inspection report not posted"
68511,"20141016",103114,"High Risk","High risk vermin infestation"
68511,"20141016",103139,"Low Risk","Improper food storage"
68511,"20130620",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68511,"20130620",103142,"Low Risk","Unclean nonfood contact surfaces"
68511,"20130620",103139,"Low Risk","Improper food storage"
68511,"20130620",103156,"Low Risk","Permit license or inspection report not posted"
68511,"20130620",103114,"High Risk","High risk vermin infestation"
68525,"20150428",103120,"Moderate Risk","Moderate risk food holding temperature "
68525,"20130617",103139,"Low Risk","Improper food storage"
68530,"20140418",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68530,"20130711",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68530,"20130711",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68540,"20140520",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68540,"20140520",103145,"Low Risk","Improper storage of equipment utensils or linens"
68540,"20140520",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68540,"20130905",103103,"High Risk","High risk food holding temperature "
68540,"20130905",103145,"Low Risk","Improper storage of equipment utensils or linens"
68544,"20140523",103134,"Moderate Risk","Other moderate risk violation"
68544,"20130416",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68544,"20130416",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68560,"20140512",103120,"Moderate Risk","Moderate risk food holding temperature "
68560,"20140512",103165,"Low Risk","No plan review or Building Permit"
68560,"20140512",103161,"Low Risk","Low risk vermin infestation"
68560,"20140512",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68560,"20140512",103133,"Moderate Risk","Foods not protected from contamination"
68560,"20140512",103105,"High Risk","Improper cooling methods"
68560,"20140512",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68560,"20131028",103133,"Moderate Risk","Foods not protected from contamination"
68560,"20131028",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68560,"20131028",103105,"High Risk","Improper cooling methods"
68560,"20131028",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68560,"20150817",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68560,"20150817",103102,"High Risk","Unclean hands or improper use of gloves"
68560,"20150817",103142,"Low Risk","Unclean nonfood contact surfaces"
68560,"20150817",103103,"High Risk","High risk food holding temperature "
68560,"20150817",103129,"Moderate Risk","Insufficient hot water or running water"
68560,"20150817",103105,"High Risk","Improper cooling methods"
68560,"20150817",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68591,"20130820",103161,"Low Risk","Low risk vermin infestation"
68600,"20140805",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68600,"20140805",103142,"Low Risk","Unclean nonfood contact surfaces"
68600,"20140805",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68600,"20140805",103114,"High Risk","High risk vermin infestation"
68600,"20140805",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68600,"20151119",103133,"Moderate Risk","Foods not protected from contamination"
68600,"20151119",103139,"Low Risk","Improper food storage"
68600,"20151119",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68602,"20150310",103120,"Moderate Risk","Moderate risk food holding temperature "
68608,"20140527",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68608,"20140527",103120,"Moderate Risk","Moderate risk food holding temperature "
68608,"20130417",103103,"High Risk","High risk food holding temperature "
68615,"20141217",103132,"Moderate Risk","Improper thawing methods "
68615,"20141217",103134,"Moderate Risk","Other moderate risk violation"
68615,"20131003",103139,"Low Risk","Improper food storage"
68615,"20131003",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68615,"20131003",103115,"High Risk","Other high risk violation"
68616,"20131209",103157,"Low Risk","Food safety certificate or food handler card not available"
68618,"20140204",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68618,"20140204",103142,"Low Risk","Unclean nonfood contact surfaces"
68618,"20140204",103114,"High Risk","High risk vermin infestation"
68618,"20140204",103139,"Low Risk","Improper food storage"
68618,"20140820",103131,"Moderate Risk","Moderate risk vermin infestation"
68618,"20140820",103120,"Moderate Risk","Moderate risk food holding temperature "
68618,"20140820",103156,"Low Risk","Permit license or inspection report not posted"
68618,"20140820",103157,"Low Risk","Food safety certificate or food handler card not available"
68618,"20150220",103161,"Low Risk","Low risk vermin infestation"
68618,"20150220",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68618,"20150220",103133,"Moderate Risk","Foods not protected from contamination"
68618,"20130806",103131,"Moderate Risk","Moderate risk vermin infestation"
68620,"20160204",103103,"High Risk","High risk food holding temperature "
68620,"20160204",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68620,"20160204",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68620,"20160204",103133,"Moderate Risk","Foods not protected from contamination"
68620,"20160204",103105,"High Risk","Improper cooling methods"
68620,"20160204",103131,"Moderate Risk","Moderate risk vermin infestation"
68620,"20160204",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68620,"20140425",103132,"Moderate Risk","Improper thawing methods "
68620,"20140425",103162,"Low Risk","Other low risk violation"
68620,"20140425",103133,"Moderate Risk","Foods not protected from contamination"
68620,"20140425",103141,"Low Risk","Improper food labeling or menu misrepresentation"
68620,"20140425",103142,"Low Risk","Unclean nonfood contact surfaces"
68620,"20140425",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68620,"20130410",103105,"High Risk","Improper cooling methods"
68620,"20130410",103103,"High Risk","High risk food holding temperature "
68620,"20130410",103102,"High Risk","Unclean hands or improper use of gloves"
68620,"20130410",103139,"Low Risk","Improper food storage"
68620,"20130410",103114,"High Risk","High risk vermin infestation"
68620,"20130410",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68620,"20130410",103142,"Low Risk","Unclean nonfood contact surfaces"
68620,"20130410",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68620,"20130410",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68626,"20150121",103142,"Low Risk","Unclean nonfood contact surfaces"
68626,"20150121",103105,"High Risk","Improper cooling methods"
68626,"20150121",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68626,"20150121",103132,"Moderate Risk","Improper thawing methods "
68629,"20141023",103114,"High Risk","High risk vermin infestation"
68629,"20141023",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
68629,"20141023",103139,"Low Risk","Improper food storage"
68629,"20141023",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68629,"20141023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68629,"20141023",103123,"Moderate Risk","Food in poor condition"
68633,"20140512",103132,"Moderate Risk","Improper thawing methods "
68633,"20140512",103102,"High Risk","Unclean hands or improper use of gloves"
68633,"20140512",103103,"High Risk","High risk food holding temperature "
68633,"20140512",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
68633,"20140512",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68633,"20140512",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68633,"20140512",103133,"Moderate Risk","Foods not protected from contamination"
68633,"20140512",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
