"business_id","Score","date","type"
70495,100,"20140317","Routine - Unscheduled"
70495,100,"20130819","Routine - Unscheduled"
70499,,"20151006","Reinspection/Followup"
70499,90,"20151001","Routine - Unscheduled"
70499,93,"20141001","Routine - Unscheduled"
70499,96,"20140416","Routine - Unscheduled"
70499,92,"20131025","Routine - Unscheduled"
70515,100,"20150828","Routine - Unscheduled"
70515,,"20140731","Reinspection/Followup"
70515,87,"20140724","Routine - Unscheduled"
70515,92,"20130619","Routine - Unscheduled"
70515,,"20130619","New Ownership"
70516,,"20160323","Reinspection/Followup"
70516,77,"20160225","Routine - Unscheduled"
70516,96,"20150108","Routine - Unscheduled"
70516,96,"20140707","Routine - Unscheduled"
70516,98,"20131210","Routine - Unscheduled"
70516,98,"20130521","Routine - Unscheduled"
70521,,"20150116","Reinspection/Followup"
70521,83,"20150106","Routine - Unscheduled"
70521,,"20140424","Reinspection/Followup"
70521,86,"20140416","Routine - Unscheduled"
70521,,"20130830","Reinspection/Followup"
70521,85,"20130822","Routine - Unscheduled"
70547,82,"20160222","Routine - Unscheduled"
70547,,"20140904","Reinspection/Followup"
70547,,"20140716","Reinspection/Followup"
70547,78,"20140715","Routine - Unscheduled"
70547,,"20130925","Complaint"
70549,93,"20141110","Routine - Unscheduled"
70549,90,"20140428","Routine - Unscheduled"
70549,98,"20131125","Routine - Unscheduled"
70549,100,"20130604","Routine - Unscheduled"
70562,,"20141114","Reinspection/Followup"
70562,88,"20141110","Routine - Unscheduled"
70562,,"20140313","Reinspection/Followup"
70562,73,"20140203","Routine - Unscheduled"
70562,94,"20130610","Routine - Unscheduled"
70576,88,"20140523","Routine - Unscheduled"
70576,88,"20131101","Routine - Unscheduled"
70603,96,"20150929","Routine - Unscheduled"
70603,93,"20140918","Routine - Unscheduled"
70603,96,"20140327","Routine - Unscheduled"
70603,,"20130826","Reinspection/Followup"
70603,93,"20130823","Routine - Unscheduled"
70604,92,"20150929","Routine - Unscheduled"
70604,94,"20140918","Routine - Unscheduled"
70604,,"20140918","Complaint"
70604,84,"20140327","Routine - Unscheduled"
70604,,"20130925","Reinspection/Followup"
70604,,"20130826","Reinspection/Followup"
70604,85,"20130823","Routine - Unscheduled"
70605,100,"20150929","Routine - Unscheduled"
70605,98,"20140918","Routine - Unscheduled"
70605,89,"20140327","Routine - Unscheduled"
70605,,"20130826","Reinspection/Followup"
70605,96,"20130823","Routine - Unscheduled"
70606,84,"20141023","Routine - Unscheduled"
70606,90,"20140226","Routine - Unscheduled"
70619,96,"20141215","Routine - Unscheduled"
70619,96,"20140317","Routine - Unscheduled"
70641,,"20150423","Reinspection/Followup"
70641,94,"20150421","Routine - Unscheduled"
70641,96,"20140423","Routine - Unscheduled"
70651,98,"20150519","Routine - Unscheduled"
70651,,"20140430","Reinspection/Followup"
70651,91,"20140423","Routine - Unscheduled"
70651,94,"20130828","Routine - Unscheduled"
70651,,"20130703","New Ownership"
70661,93,"20151026","Routine - Unscheduled"
70661,,"20141001","Reinspection/Followup"
70661,89,"20140915","Routine - Unscheduled"
70661,,"20140321","Reinspection/Followup"
70661,80,"20140313","Routine - Unscheduled"
70661,94,"20130506","Routine - Unscheduled"
70661,,"20130502","Reinspection/Followup"
70661,,"20130501","New Ownership"
70685,94,"20150731","Routine - Unscheduled"
70685,96,"20140806","Routine - Unscheduled"
70685,,"20140226","Reinspection/Followup"
70685,90,"20140218","Routine - Unscheduled"
70685,93,"20130625","Routine - Unscheduled"
70686,94,"20151009","Routine - Unscheduled"
70686,,"20150401","Reinspection/Followup"
70686,85,"20150310","Routine - Unscheduled"
70686,,"20140305","Reinspection/Followup"
70686,,"20140210","Routine - Unscheduled"
70686,,"20130806","Routine - Unscheduled"
70687,92,"20140730","Routine - Unscheduled"
70687,94,"20140227","Routine - Unscheduled"
70687,,"20130826","Reinspection/Followup"
70687,85,"20130822","Routine - Unscheduled"
70702,92,"20150331","Routine - Unscheduled"
70702,91,"20130919","Routine - Unscheduled"
70705,100,"20160308","Routine - Unscheduled"
70705,,"20160302","Non-inspection site visit"
70705,100,"20150212","Routine - Unscheduled"
70705,,"20140417","Special Event"
70705,98,"20140305","Routine - Unscheduled"
70707,100,"20160329","Routine - Unscheduled"
70707,,"20150325","Non-inspection site visit"
70707,100,"20150325","Routine - Unscheduled"
70707,96,"20140410","Routine - Unscheduled"
70708,,"20160120","Structural Inspection"
70708,80,"20141113","Routine - Unscheduled"
70708,90,"20140127","Routine - Unscheduled"
70708,83,"20131114","Routine - Unscheduled"
70708,82,"20130709","Routine - Unscheduled"
70713,92,"20150911","Routine - Unscheduled"
70713,91,"20140731","Routine - Unscheduled"
70713,91,"20140429","Routine - Unscheduled"
70713,,"20130827","Reinspection/Followup"
70713,,"20130814","Reinspection/Followup"
70713,,"20130731","Reinspection/Followup"
70713,90,"20130731","Routine - Unscheduled"
70717,,"20160321","Reinspection/Followup"
70717,87,"20141210","Routine - Unscheduled"
70717,,"20140327","Reinspection/Followup"
70717,89,"20140325","Routine - Unscheduled"
70717,98,"20130607","Routine - Unscheduled"
70723,100,"20140415","Routine - Unscheduled"
70723,,"20140415","Reinspection/Followup"
70749,,"20141126","Reinspection/Followup"
70749,83,"20141125","Routine - Unscheduled"
70749,91,"20140416","Routine - Unscheduled"
70749,90,"20130617","Routine - Unscheduled"
70754,92,"20150413","Routine - Unscheduled"
70754,,"20150413","Reinspection/Followup"
70754,89,"20131028","Routine - Unscheduled"
70755,94,"20160328","Routine - Unscheduled"
70755,86,"20141215","Routine - Unscheduled"
70755,92,"20140507","Routine - Unscheduled"
70758,,"20160304","Reinspection/Followup"
70758,92,"20160225","Routine - Unscheduled"
70758,100,"20140829","Routine - Unscheduled"
70758,,"20140407","Complaint"
70758,,"20140404","Complaint"
70758,,"20140324","Complaint"
70758,,"20140322","Complaint"
70758,,"20140317","Reinspection/Followup"
70758,90,"20140308","Routine - Unscheduled"
70778,,"20160307","Reinspection/Followup"
70778,92,"20160229","Routine - Unscheduled"
70778,,"20141205","Reinspection/Followup"
70778,96,"20141110","Routine - Unscheduled"
70778,96,"20140520","Routine - Unscheduled"
70779,96,"20150714","Routine - Unscheduled"
70779,92,"20140603","Routine - Unscheduled"
70779,98,"20131127","Routine - Unscheduled"
70779,96,"20130528","Routine - Unscheduled"
70780,82,"20160331","Routine - Unscheduled"
70780,,"20150331","Reinspection/Followup"
70780,,"20150323","Reinspection/Followup"
70780,89,"20150311","Routine - Unscheduled"
70780,90,"20140422","Routine - Unscheduled"
70797,96,"20140411","Routine - Unscheduled"
70797,90,"20130617","Routine - Unscheduled"
70823,96,"20160316","Routine - Unscheduled"
70823,96,"20140908","Routine - Unscheduled"
70823,96,"20140123","Routine - Unscheduled"
70823,96,"20130712","Routine - Unscheduled"
70824,94,"20160329","Routine - Unscheduled"
70824,96,"20150622","Routine - Unscheduled"
70824,96,"20140430","Routine - Unscheduled"
70824,96,"20131125","Routine - Unscheduled"
70824,,"20130604","Reinspection/Followup"
70824,96,"20130523","Routine - Unscheduled"
70838,85,"20140617","Routine - Unscheduled"
70838,71,"20130812","Routine - Unscheduled"
70838,,"20130514","Reinspection/Followup"
70838,,"20130510","New Construction"
70838,,"20130419","New Construction"
70838,,"20130419","Reinspection/Followup"
70849,94,"20160303","Routine - Unscheduled"
70849,94,"20150129","Routine - Unscheduled"
70849,91,"20140630","Routine - Unscheduled"
70849,98,"20140312","Routine - Unscheduled"
70849,92,"20131217","Routine - Unscheduled"
70849,68,"20131202","Routine - Unscheduled"
70856,98,"20140205","Routine - Unscheduled"
70856,100,"20130801","Routine - Unscheduled"
70884,96,"20141217","Routine - Unscheduled"
70884,98,"20140218","Routine - Unscheduled"
70884,98,"20130718","Routine - Unscheduled"
70884,,"20130717","Reinspection/Followup"
70892,92,"20150429","Routine - Unscheduled"
70892,90,"20140521","Routine - Unscheduled"
70892,,"20131022","Complaint"
70892,,"20130913","Non-inspection site visit"
70892,,"20130830","Complaint Reinspection/Followup"
70892,,"20130828","Complaint"
70912,,"20151216","New Construction"
70912,,"20151110","New Construction"
70912,100,"20151104","Routine - Unscheduled"
70912,,"20150327","New Construction"
70912,,"20150318","Reinspection/Followup"
70912,86,"20150302","Routine - Unscheduled"
70912,,"20140310","Routine - Unscheduled"
70914,92,"20150520","Routine - Unscheduled"
70914,90,"20140422","Routine - Unscheduled"
70915,,"20150609","Foodborne Illness Investigation"
70915,94,"20150225","Routine - Unscheduled"
70915,89,"20140507","Routine - Unscheduled"
70915,,"20130718","Reinspection/Followup"
70915,,"20130718","New Ownership"
70915,,"20130711","New Ownership"
70915,85,"20130711","Routine - Unscheduled"
70920,,"20150129","Reinspection/Followup"
70920,88,"20150122","Routine - Unscheduled"
70920,,"20140709","Reinspection/Followup"
70920,86,"20140411","Routine - Unscheduled"
70920,,"20131003","Reinspection/Followup"
70920,,"20130917","Reinspection/Followup"
70920,86,"20130904","Routine - Unscheduled"
70921,,"20150731","Reinspection/Followup"
70921,89,"20150612","Routine - Unscheduled"
70921,92,"20140509","Routine - Unscheduled"
70921,,"20130913","Reinspection/Followup"
70921,94,"20130826","Routine - Unscheduled"
70922,94,"20160310","Routine - Unscheduled"
70922,98,"20150617","Routine - Unscheduled"
70922,94,"20130703","Routine - Unscheduled"
70929,,"20140715","Routine - Unscheduled"
70929,,"20140225","Routine - Unscheduled"
70929,,"20130822","Routine - Unscheduled"
70939,96,"20151205","Routine - Unscheduled"
70939,,"20150929","New Construction"
70939,,"20150513","Reinspection/Followup"
70939,92,"20150403","Routine - Unscheduled"
70939,94,"20140429","Routine - Unscheduled"
70939,96,"20131030","Routine - Unscheduled"
70945,,"20130816","Routine - Unscheduled"
70946,,"20150814","Non-inspection site visit"
70946,100,"20150113","Routine - Unscheduled"
70946,89,"20131017","Routine - Unscheduled"
70946,,"20130417","New Construction"
70949,92,"20150116","Routine - Unscheduled"
70949,96,"20140225","Routine - Unscheduled"
70960,,"20140904","Reinspection/Followup"
70960,86,"20140818","Routine - Unscheduled"
70961,100,"20160321","Routine - Unscheduled"
70961,100,"20151109","Routine - Unscheduled"
70961,,"20151023","Non-inspection site visit"
70961,96,"20150306","Routine - Unscheduled"
70961,100,"20141106","Routine - Unscheduled"
70961,100,"20140225","Routine - Unscheduled"
70961,96,"20130913","Routine - Unscheduled"
70970,76,"20150827","Routine - Unscheduled"
70970,,"20141209","Reinspection/Followup"
70970,,"20141201","Complaint"
70970,84,"20141201","Routine - Unscheduled"
70970,92,"20140301","Routine - Unscheduled"
70983,100,"20150730","Routine - Unscheduled"
70983,90,"20140502","Routine - Unscheduled"
70983,86,"20130708","Routine - Unscheduled"
70993,96,"20160405","Routine - Unscheduled"
70993,,"20151112","Complaint"
70993,100,"20150318","Routine - Unscheduled"
70993,100,"20140919","Routine - Unscheduled"
70993,94,"20140325","Routine - Unscheduled"
70993,96,"20130923","Routine - Unscheduled"
70996,,"20160223","Reinspection/Followup"
70996,,"20160223","Complaint"
70996,,"20160216","Reinspection/Followup"
70996,,"20160121","Complaint"
70996,60,"20160121","Routine - Unscheduled"
70996,,"20150812","Reinspection/Followup"
70996,74,"20150805","Routine - Unscheduled"
70996,,"20150805","Non-inspection site visit"
70996,,"20150429","Reinspection/Followup"
70996,88,"20150224","Routine - Unscheduled"
70996,,"20140506","Reinspection/Followup"
70996,90,"20140401","Routine - Unscheduled"
71008,92,"20140605","Routine - Unscheduled"
71008,90,"20131205","Routine - Unscheduled"
71008,83,"20130603","Routine - Unscheduled"
71012,72,"20160302","Routine - Unscheduled"
71012,,"20150319","Complaint"
71012,,"20150318","Complaint"
71012,,"20150303","Complaint"
71012,,"20141212","Reinspection/Followup"
71012,70,"20141021","Routine - Unscheduled"
71012,,"20131119","Reinspection/Followup"
71012,,"20131105","Reinspection/Followup"
71012,77,"20131029","Routine - Unscheduled"
71034,92,"20140305","Routine - Unscheduled"
71056,92,"20150313","Routine - Unscheduled"
71056,,"20140527","Routine - Scheduled"
71056,98,"20131112","Routine - Unscheduled"
71057,94,"20150313","Routine - Unscheduled"
71057,92,"20140527","Routine - Unscheduled"
71057,88,"20131118","Routine - Unscheduled"
71057,,"20130729","Reinspection/Followup"
71058,100,"20140606","Routine - Unscheduled"
71058,100,"20131209","Routine - Unscheduled"
71058,100,"20130715","Routine - Unscheduled"
71065,94,"20160310","Routine - Unscheduled"
71065,,"20150914","Complaint"
71065,82,"20150914","Routine - Unscheduled"
71065,69,"20141117","Routine - Unscheduled"
71065,,"20131217","Reinspection/Followup"
71065,82,"20131210","Routine - Unscheduled"
71065,,"20131210","Complaint"
71065,,"20131028","Complaint"
71065,,"20130731","Complaint"
71065,84,"20130731","Routine - Unscheduled"
71065,,"20130522","Complaint"
71065,,"20130418","Reinspection/Followup"
71065,,"20130408","Reinspection/Followup"
71067,96,"20151020","Routine - Unscheduled"
71067,96,"20140929","Routine - Unscheduled"
71067,92,"20140311","Routine - Unscheduled"
71067,92,"20130712","Routine - Unscheduled"
71071,,"20150921","Reinspection/Followup"
71071,,"20150921","Reinspection/Followup"
71071,59,"20150918","Routine - Unscheduled"
71081,98,"20150924","Routine - Unscheduled"
71081,92,"20140609","Routine - Unscheduled"
71081,,"20131120","Reinspection/Followup"
71081,80,"20131104","Routine - Unscheduled"
71081,80,"20130514","Routine - Unscheduled"
71087,,"20150911","Complaint"
71087,,"20150820","Reinspection/Followup"
71087,93,"20150812","Routine - Unscheduled"
71087,96,"20140610","Routine - Unscheduled"
71087,,"20131126","Reinspection/Followup"
71087,,"20131004","Reinspection/Followup"
71087,,"20130814","New Ownership"
71087,87,"20130814","Routine - Unscheduled"
71088,100,"20150420","Routine - Unscheduled"
71088,,"20131223","Reinspection/Followup"
71088,93,"20131209","Routine - Unscheduled"
71088,98,"20130410","Routine - Unscheduled"
71126,,"20151102","New Construction"
71126,,"20151006","Reinspection/Followup"
71126,,"20150924","Reinspection/Followup"
71126,83,"20150922","Routine - Unscheduled"
71126,92,"20141007","Routine - Unscheduled"
71126,90,"20140407","Routine - Unscheduled"
71126,,"20130924","Reinspection/Followup"
71126,88,"20130911","Routine - Unscheduled"
71126,,"20130424","New Ownership"
71131,,"20151007","Reinspection/Followup"
71131,86,"20150930","Routine - Unscheduled"
71131,,"20140725","Reinspection/Followup"
71131,,"20140718","Reinspection/Followup"
71131,86,"20140711","Routine - Unscheduled"
71131,90,"20140109","Routine - Unscheduled"
71131,94,"20130415","Routine - Unscheduled"
71133,,"20140424","Reinspection/Followup"
71133,90,"20140422","Routine - Unscheduled"
71133,84,"20130604","Routine - Unscheduled"
71149,92,"20151006","Routine - Unscheduled"
71149,100,"20141002","Routine - Unscheduled"
71149,94,"20140306","Routine - Unscheduled"
71154,96,"20160310","Routine - Unscheduled"
71154,98,"20150813","Routine - Unscheduled"
71154,94,"20140528","Routine - Unscheduled"
71154,90,"20130709","Routine - Unscheduled"
71168,65,"20151020","Routine - Unscheduled"
71168,,"20150313","Reinspection/Followup"
71168,,"20150313","Reinspection/Followup"
71168,55,"20150311","Routine - Unscheduled"
