LGHC Indicator Name,Geography,Year,Age Group,Strata,Strata Name,Numerator,Rate,LGHC Indicator ID,LGHC Target Rate
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Total Population,Under 18,1895,43.1,7,28
Asthma ED Visit Rates,Santa Cruz,2011,Under 18,Total Population,Under 18,367,66.1,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Total Population,Under 18,284,73.2,7,28
Asthma ED Visit Rates,Sierra,2011,Under 18,Total Population,Under 18,5,,7,28
Asthma ED Visit Rates,Siskiyou,2011,Under 18,Total Population,Under 18,42,46.8,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Total Population,Under 18,1056,107.4,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Total Population,Under 18,633,60.5,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Total Population,Under 18,1028,70.9,7,28
Asthma ED Visit Rates,Sutter,2011,Under 18,Total Population,Under 18,77,30.2,7,28
Asthma ED Visit Rates,Tehama,2011,Under 18,Total Population,Under 18,81,51,7,28
Asthma ED Visit Rates,Trinity,2011,Under 18,Total Population,Under 18,18,75.8,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Total Population,Under 18,1076,74.1,7,28
Asthma ED Visit Rates,Tuolumne,2011,Under 18,Total Population,Under 18,73,78.6,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Total Population,Under 18,1164,56.5,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Total Population,Under 18,227,49.9,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Total Population,Under 18,111,52.8,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Race-Ethnicity,African-American,780,195.1,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Race-Ethnicity,African-American,20,285,7,28
Asthma ED Visit Rates,California,2011,Under 18,Race-Ethnicity,African-American,12244,244.3,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Race-Ethnicity,African-American,667,285.4,7,28
Asthma ED Visit Rates,El Dorado,2011,Under 18,Race-Ethnicity,African-American,8,,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Race-Ethnicity,African-American,322,238.5,7,28
Asthma ED Visit Rates,Humboldt,2011,Under 18,Race-Ethnicity,African-American,5,,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Race-Ethnicity,African-American,10,,7,28
Asthma ED Visit Rates,Kern,2011,Under 18,Race-Ethnicity,African-American,377,292.4,7,28
Asthma ED Visit Rates,Kings,2011,Under 18,Race-Ethnicity,African-American,64,376.3,7,28
Asthma ED Visit Rates,Lake,2011,Under 18,Race-Ethnicity,African-American,15,932.6,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Race-Ethnicity,African-American,4470,256.1,7,28
Asthma ED Visit Rates,Madera,2011,Under 18,Race-Ethnicity,African-American,31,456.1,7,28
Asthma ED Visit Rates,Marin,2011,Under 18,Race-Ethnicity,African-American,21,190.8,7,28
Asthma ED Visit Rates,Merced,2011,Under 18,Race-Ethnicity,African-American,91,417.4,7,28
Asthma ED Visit Rates,Monterey,2011,Under 18,Race-Ethnicity,African-American,40,257.1,7,28
Asthma ED Visit Rates,Napa,2011,Under 18,Race-Ethnicity,African-American,8,,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Race-Ethnicity,African-American,188,191.6,7,28
Asthma ED Visit Rates,Placer,2011,Under 18,Race-Ethnicity,African-American,14,142.4,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Race-Ethnicity,African-American,776,223.8,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Race-Ethnicity,African-American,920,241,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Race-Ethnicity,African-American,1359,283.5,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Race-Ethnicity,African-American,654,188.3,7,28
Asthma ED Visit Rates,San Francisco,2011,Under 18,Race-Ethnicity,African-American,154,209.1,7,28
Asthma ED Visit Rates,San Joaquin,2011,Under 18,Race-Ethnicity,African-American,347,244,7,28
Asthma ED Visit Rates,San Luis Obispo,2011,Under 18,Race-Ethnicity,African-American,12,226.5,7,28
Asthma ED Visit Rates,San Mateo,2011,Under 18,Race-Ethnicity,African-American,48,144,7,28
Asthma ED Visit Rates,Santa Barbara,2011,Under 18,Race-Ethnicity,African-American,20,168.2,7,28
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Race-Ethnicity,African-American,140,153.7,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Race-Ethnicity,African-American,15,342.6,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Race-Ethnicity,African-American,416,330,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Race-Ethnicity,African-American,44,281.2,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Race-Ethnicity,African-American,88,277.3,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Race-Ethnicity,African-American,42,277.7,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Race-Ethnicity,African-American,48,193.3,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Race-Ethnicity,African-American,9,,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Race-Ethnicity,African-American,5,,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,6,,7,28
Asthma ED Visit Rates,California,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,159,44,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Inyo,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,10,,7,28
Asthma ED Visit Rates,Lake,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,6,,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,20,56.8,7,28
Asthma ED Visit Rates,Mendocino,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,8,,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,11,,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,10,,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,9,,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,7,,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Siskiyou,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,312,35,7,28
Asthma ED Visit Rates,California,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,2970,30.1,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,154,46.2,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,104,40.8,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Kern,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,13,17.2,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,604,27.3,7,28
Asthma ED Visit Rates,Marin,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Merced,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,9,,7,28
Asthma ED Visit Rates,Monterey,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,15,36.8,7,28
Asthma ED Visit Rates,Napa,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,7,,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,273,24.5,7,28
Asthma ED Visit Rates,Placer,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,9,,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,42,14.3,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,192,35.7,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,77,28.3,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,246,36.4,7,28
Asthma ED Visit Rates,San Francisco,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,158,44.6,7,28
Asthma ED Visit Rates,San Joaquin,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,85,33,7,28
Asthma ED Visit Rates,San Mateo,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,131,34.5,7,28
Asthma ED Visit Rates,Santa Barbara,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,308,21.9,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,66,57,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,20,56.5,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,23,39.5,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,8,,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,45,39,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Race-Ethnicity,Hispanic,756,66.5,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Race-Ethnicity,Hispanic,69,61.8,7,28
Asthma ED Visit Rates,California,2011,Under 18,Race-Ethnicity,Hispanic,35182,74,7,28
Asthma ED Visit Rates,Colusa,2011,Under 18,Race-Ethnicity,Hispanic,14,30.5,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Race-Ethnicity,Hispanic,851,96.1,7,28
Asthma ED Visit Rates,Del Norte,2011,Under 18,Race-Ethnicity,Hispanic,,129.6,7,28
Asthma ED Visit Rates,El Dorado,2011,Under 18,Race-Ethnicity,Hispanic,16,18.9,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Race-Ethnicity,Hispanic,2338,130.8,7,28
Asthma ED Visit Rates,Glenn,2011,Under 18,Race-Ethnicity,Hispanic,23,55.8,7,28
Asthma ED Visit Rates,Humboldt,2011,Under 18,Race-Ethnicity,Hispanic,17,36,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Race-Ethnicity,Hispanic,638,142.5,7,28
Asthma ED Visit Rates,Inyo,2011,Under 18,Race-Ethnicity,Hispanic,9,,7,28
Asthma ED Visit Rates,Kern,2011,Under 18,Race-Ethnicity,Hispanic,1062,66.9,7,28
Asthma ED Visit Rates,Kings,2011,Under 18,Race-Ethnicity,Hispanic,334,123,7,28
Asthma ED Visit Rates,Lake,2011,Under 18,Race-Ethnicity,Hispanic,23,54.6,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Race-Ethnicity,Hispanic,12072,82.8,7,28
Asthma ED Visit Rates,Madera,2011,Under 18,Race-Ethnicity,Hispanic,466,148.1,7,28
Asthma ED Visit Rates,Marin,2011,Under 18,Race-Ethnicity,Hispanic,87,71.6,7,28
Asthma ED Visit Rates,Mendocino,2011,Under 18,Race-Ethnicity,Hispanic,54,69.9,7,28
Asthma ED Visit Rates,Merced,2011,Under 18,Race-Ethnicity,Hispanic,538,99.3,7,28
Asthma ED Visit Rates,Monterey,2011,Under 18,Race-Ethnicity,Hispanic,745,87.9,7,28
Asthma ED Visit Rates,Napa,2011,Under 18,Race-Ethnicity,Hispanic,73,47.4,7,28
Asthma ED Visit Rates,Nevada,2011,Under 18,Race-Ethnicity,Hispanic,13,42.7,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Race-Ethnicity,Hispanic,1917,56.1,7,28
Asthma ED Visit Rates,Placer,2011,Under 18,Race-Ethnicity,Hispanic,50,28.3,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Race-Ethnicity,Hispanic,2012,55.5,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Race-Ethnicity,Hispanic,689,61,7,28
Asthma ED Visit Rates,San Benito,2011,Under 18,Race-Ethnicity,Hispanic,113,100.2,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Race-Ethnicity,Hispanic,2323,65.2,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Race-Ethnicity,Hispanic,2296,68.8,7,28
Asthma ED Visit Rates,San Francisco,2011,Under 18,Race-Ethnicity,Hispanic,177,66.3,7,28
Asthma ED Visit Rates,San Joaquin,2011,Under 18,Race-Ethnicity,Hispanic,682,66.8,7,28
Asthma ED Visit Rates,San Luis Obispo,2011,Under 18,Race-Ethnicity,Hispanic,84,46.1,7,28
Asthma ED Visit Rates,San Mateo,2011,Under 18,Race-Ethnicity,Hispanic,386,67.5,7,28
Asthma ED Visit Rates,Santa Barbara,2011,Under 18,Race-Ethnicity,Hispanic,360,57.4,7,28
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Race-Ethnicity,Hispanic,1016,62.6,7,28
Asthma ED Visit Rates,Santa Cruz,2011,Under 18,Race-Ethnicity,Hispanic,258,88.2,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Race-Ethnicity,Hispanic,20,34.2,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Race-Ethnicity,Hispanic,254,71.5,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Race-Ethnicity,Hispanic,284,64.2,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Race-Ethnicity,Hispanic,496,60.7,7,28
Asthma ED Visit Rates,Sutter,2011,Under 18,Race-Ethnicity,Hispanic,33,31.6,7,28
Asthma ED Visit Rates,Tehama,2011,Under 18,Race-Ethnicity,Hispanic,17,30.1,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Race-Ethnicity,Hispanic,648,59.9,7,28
Asthma ED Visit Rates,Tuolumne,2011,Under 18,Race-Ethnicity,Hispanic,7,,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Race-Ethnicity,Hispanic,666,58.4,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Race-Ethnicity,Hispanic,106,51.8,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Race-Ethnicity,Hispanic,37,48.2,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Race-Ethnicity,White,401,52.1,7,28
Asthma ED Visit Rates,Amador,2011,Under 18,Race-Ethnicity,White,46,113.1,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Race-Ethnicity,White,190,69.5,7,28
Asthma ED Visit Rates,Calaveras,2011,Under 18,Race-Ethnicity,White,55,94.7,7,28
Asthma ED Visit Rates,California,2011,Under 18,Race-Ethnicity,White,14905,59.9,7,28
Asthma ED Visit Rates,Colusa,2011,Under 18,Race-Ethnicity,White,16,108.6,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Race-Ethnicity,White,513,56.6,7,28
Asthma ED Visit Rates,Del Norte,2011,Under 18,Race-Ethnicity,White,29,88.5,7,28
Asthma ED Visit Rates,El Dorado,2011,Under 18,Race-Ethnicity,White,125,45.6,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Race-Ethnicity,White,655,119.7,7,28
Asthma ED Visit Rates,Glenn,2011,Under 18,Race-Ethnicity,White,19,60.4,7,28
Asthma ED Visit Rates,Humboldt,2011,Under 18,Race-Ethnicity,White,135,80,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Race-Ethnicity,White,56,140.7,7,28
Asthma ED Visit Rates,Inyo,2011,Under 18,Race-Ethnicity,White,11,,7,28
Asthma ED Visit Rates,Kern,2011,Under 18,Race-Ethnicity,White,497,73.5,7,28
Asthma ED Visit Rates,Kings,2011,Under 18,Race-Ethnicity,White,167,155.5,7,28
Asthma ED Visit Rates,Lake,2011,Under 18,Race-Ethnicity,White,77,100,7,28
Asthma ED Visit Rates,Lassen,2011,Under 18,Race-Ethnicity,White,24,58,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Race-Ethnicity,White,2292,57.3,7,28
Asthma ED Visit Rates,Madera,2011,Under 18,Race-Ethnicity,White,106,115.4,7,28
Asthma ED Visit Rates,Marin,2011,Under 18,Race-Ethnicity,White,100,30.3,7,28
Asthma ED Visit Rates,Mariposa,2011,Under 18,Race-Ethnicity,White,20,91.4,7,28
Asthma ED Visit Rates,Mendocino,2011,Under 18,Race-Ethnicity,White,76,82.2,7,28
Asthma ED Visit Rates,Merced,2011,Under 18,Race-Ethnicity,White,234,136.2,7,28
Asthma ED Visit Rates,Modoc,2011,Under 18,Race-Ethnicity,White,7,,7,28
Asthma ED Visit Rates,Monterey,2011,Under 18,Race-Ethnicity,White,98,51.7,7,28
Asthma ED Visit Rates,Napa,2011,Under 18,Race-Ethnicity,White,50,42.8,7,28
Asthma ED Visit Rates,Nevada,2011,Under 18,Race-Ethnicity,White,98,72.8,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Race-Ethnicity,White,995,45,7,28
Asthma ED Visit Rates,Placer,2011,Under 18,Race-Ethnicity,White,224,41.3,7,28
Asthma ED Visit Rates,Plumas,2011,Under 18,Race-Ethnicity,White,25,102.7,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Race-Ethnicity,White,1004,64,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Race-Ethnicity,White,794,62.3,7,28
Asthma ED Visit Rates,San Benito,2011,Under 18,Race-Ethnicity,White,35,100.6,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Race-Ethnicity,White,1199,94.1,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Race-Ethnicity,White,1061,43.4,7,28
Asthma ED Visit Rates,San Francisco,2011,Under 18,Race-Ethnicity,White,200,56.4,7,28
Asthma ED Visit Rates,San Joaquin,2011,Under 18,Race-Ethnicity,White,361,79.4,7,28
Asthma ED Visit Rates,San Luis Obispo,2011,Under 18,Race-Ethnicity,White,152,55,7,28
Asthma ED Visit Rates,San Mateo,2011,Under 18,Race-Ethnicity,White,197,37.3,7,28
Asthma ED Visit Rates,Santa Barbara,2011,Under 18,Race-Ethnicity,White,154,55.2,7,28
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Race-Ethnicity,White,308,30,7,28
Asthma ED Visit Rates,Santa Cruz,2011,Under 18,Race-Ethnicity,White,88,39.5,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Race-Ethnicity,White,233,84.9,7,28
Asthma ED Visit Rates,Sierra,2011,Under 18,Race-Ethnicity,White,5,,7,28
Asthma ED Visit Rates,Siskiyou,2011,Under 18,Race-Ethnicity,White,32,54.5,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Race-Ethnicity,White,253,89.6,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Race-Ethnicity,White,263,53.4,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Race-Ethnicity,White,362,74.8,7,28
Asthma ED Visit Rates,Sutter,2011,Under 18,Race-Ethnicity,White,36,36.5,7,28
Asthma ED Visit Rates,Tehama,2011,Under 18,Race-Ethnicity,White,59,65.1,7,28
Asthma ED Visit Rates,Trinity,2011,Under 18,Race-Ethnicity,White,14,80.1,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Race-Ethnicity,White,169,57.5,7,28
Asthma ED Visit Rates,Tuolumne,2011,Under 18,Race-Ethnicity,White,64,92.3,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Race-Ethnicity,White,373,53.7,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Race-Ethnicity,White,84,49.6,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Race-Ethnicity,White,61,64.4,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Sex,Female,990,58.8,7,28
Asthma ED Visit Rates,Amador,2011,Under 18,Sex,Female,19,67.3,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Sex,Female,122,53.4,7,28
Asthma ED Visit Rates,Calaveras,2011,Under 18,Sex,Female,26,65.4,7,28
Asthma ED Visit Rates,California,2011,Under 18,Sex,Female,25133,55.9,7,28
Asthma ED Visit Rates,Colusa,2011,Under 18,Sex,Female,5,,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Sex,Female,888,70.7,7,28
Asthma ED Visit Rates,Del Norte,2011,Under 18,Sex,Female,28,91,7,28
Asthma ED Visit Rates,El Dorado,2011,Under 18,Sex,Female,64,32.9,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Sex,Female,1334,96.9,7,28
Asthma ED Visit Rates,Glenn,2011,Under 18,Sex,Female,11,,7,28
Asthma ED Visit Rates,Humboldt,2011,Under 18,Sex,Female,66,50.1,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Sex,Female,251,101.1,7,28
Asthma ED Visit Rates,Inyo,2011,Under 18,Sex,Female,18,94.9,7,28
Asthma ED Visit Rates,Kern,2011,Under 18,Sex,Female,805,64.6,7,28
Asthma ED Visit Rates,Kings,2011,Under 18,Sex,Female,230,111.3,7,28
Asthma ED Visit Rates,Lake,2011,Under 18,Sex,Female,53,81.6,7,28
Asthma ED Visit Rates,Lassen,2011,Under 18,Sex,Female,8,,7,28
Asthma ED Visit Rates,Los Angeles,2011,Under 18,Sex,Female,7233,63.3,7,28
Asthma ED Visit Rates,Madera,2011,Under 18,Sex,Female,247,117.3,7,28
Asthma ED Visit Rates,Marin,2011,Under 18,Sex,Female,81,31.7,7,28
Asthma ED Visit Rates,Mariposa,2011,Under 18,Sex,Female,9,,7,28
Asthma ED Visit Rates,Mendocino,2011,Under 18,Sex,Female,54,58.5,7,28
Asthma ED Visit Rates,Merced,2011,Under 18,Sex,Female,305,77.8,7,28
Asthma ED Visit Rates,Mono,2011,Under 18,Sex,Female,5,,7,28
Asthma ED Visit Rates,Monterey,2011,Under 18,Sex,Female,337,61.8,7,28
Asthma ED Visit Rates,Napa,2011,Under 18,Sex,Female,55,36.9,7,28
Asthma ED Visit Rates,Nevada,2011,Under 18,Sex,Female,33,36.8,7,28
Asthma ED Visit Rates,Orange,2011,Under 18,Sex,Female,1253,35.7,7,28
Asthma ED Visit Rates,Placer,2011,Under 18,Sex,Female,146,34.9,7,28
Asthma ED Visit Rates,Plumas,2011,Under 18,Sex,Female,12,72.9,7,28
Asthma ED Visit Rates,Riverside,2011,Under 18,Sex,Female,1459,48.5,7,28
Asthma ED Visit Rates,Sacramento,2011,Under 18,Sex,Female,1034,58.4,7,28
Asthma ED Visit Rates,San Benito,2011,Under 18,Sex,Female,63,81.1,7,28
Asthma ED Visit Rates,San Bernardino,2011,Under 18,Sex,Female,1803,63.4,7,28
Asthma ED Visit Rates,San Diego,2011,Under 18,Sex,Female,1678,47.2,7,28
Asthma ED Visit Rates,San Francisco,2011,Under 18,Sex,Female,294,51.1,7,28
Asthma ED Visit Rates,San Joaquin,2011,Under 18,Sex,Female,528,54.5,7,28
Asthma ED Visit Rates,San Luis Obispo,2011,Under 18,Sex,Female,96,39,7,28
Asthma ED Visit Rates,San Mateo,2011,Under 18,Sex,Female,353,44.2,7,28
Asthma ED Visit Rates,Santa Barbara,2011,Under 18,Sex,Female,210,43.5,7,28
Asthma ED Visit Rates,Santa Clara,2011,Under 18,Sex,Female,646,30.3,7,28
Asthma ED Visit Rates,Santa Cruz,2011,Under 18,Sex,Female,142,52.4,7,28
Asthma ED Visit Rates,Shasta,2011,Under 18,Sex,Female,101,53.1,7,28
Asthma ED Visit Rates,Siskiyou,2011,Under 18,Sex,Female,9,,7,28
Asthma ED Visit Rates,Solano,2011,Under 18,Sex,Female,416,86.6,7,28
Asthma ED Visit Rates,Sonoma,2011,Under 18,Sex,Female,226,44.3,7,28
Asthma ED Visit Rates,Stanislaus,2011,Under 18,Sex,Female,377,53.2,7,28
Asthma ED Visit Rates,Sutter,2011,Under 18,Sex,Female,21,16.8,7,28
Asthma ED Visit Rates,Tehama,2011,Under 18,Sex,Female,30,38.8,7,28
Asthma ED Visit Rates,Trinity,2011,Under 18,Sex,Female,9,,7,28
Asthma ED Visit Rates,Tulare,2011,Under 18,Sex,Female,387,54.6,7,28
Asthma ED Visit Rates,Tuolumne,2011,Under 18,Sex,Female,41,90.7,7,28
Asthma ED Visit Rates,Ventura,2011,Under 18,Sex,Female,398,39.3,7,28
Asthma ED Visit Rates,Yolo,2011,Under 18,Sex,Female,79,35.2,7,28
Asthma ED Visit Rates,Yuba,2011,Under 18,Sex,Female,40,40.1,7,28
Asthma ED Visit Rates,Alameda,2011,Under 18,Sex,Male,1639,92,7,28
Asthma ED Visit Rates,Amador,2011,Under 18,Sex,Male,34,117.7,7,28
Asthma ED Visit Rates,Butte,2011,Under 18,Sex,Male,173,74,7,28
Asthma ED Visit Rates,Calaveras,2011,Under 18,Sex,Male,41,102.6,7,28
Asthma ED Visit Rates,California,2011,Under 18,Sex,Male,44483,94.8,7,28
Asthma ED Visit Rates,Colusa,2011,Under 18,Sex,Male,27,78.8,7,28
Asthma ED Visit Rates,Contra Costa,2011,Under 18,Sex,Male,1491,114.8,7,28
Asthma ED Visit Rates,Del Norte,2011,Under 18,Sex,Male,27,88.5,7,28
Asthma ED Visit Rates,El Dorado,2011,Under 18,Sex,Male,96,47.5,7,28
Asthma ED Visit Rates,Fresno,2011,Under 18,Sex,Male,2219,153.9,7,28
Asthma ED Visit Rates,Glenn,2011,Under 18,Sex,Male,31,75.5,7,28
Asthma ED Visit Rates,Humboldt,2011,Under 18,Sex,Male,111,79.4,7,28
Asthma ED Visit Rates,Imperial,2011,Under 18,Sex,Male,474,184.2,7,28
Asthma ED Visit Rates,Inyo,2011,Under 18,Sex,Male,13,65.2,7,28
